,Modelflow,Obsflow,Error
29,0.07874999823980489,0.15772483779,25.621363700649276
30,0.028124999371356707,0.1500792891,25.639245939730063
32,0.03999999910593022,0.14243374041,25.6160402322409
33,0.02874999935738448,0.21634071108,25.610041029452507
34,0.03249999927356639,0.15517632156,25.61737521967457
35,0.03187499928753862,0.14328324581999996,25.631285459107
36,0.03937499911990244,0.13761987642,25.606777726836835
37,0.062499998603006424,0.13648720254,25.615348016534544
38,0.037499999161803854,0.13450502325,25.63594967446171
39,0.03999999910593022,0.6088122105,25.59815799316011
41,0.059999998658895326,0.1783961361,25.64985991389414
42,0.06499999854713279,0.15347731074,25.62266572543027
43,0.05562499875668564,0.17075058741,25.627972712512314
44,0.03562499920372053,1.6650306036,25.634598205701685
45,0.03937499911990244,0.2321981454,25.649167698187785
46,0.0493749988963621,0.17103375588,25.633955433974364
48,0.044374999008139904,0.1444159197,25.613386738699873
49,0.06749999849125915,0.1387525503,25.642558686324747
50,0.04624999896623849,0.13252284396,25.62401719419029
51,0.08374999812804235,0.12997432773,25.62266572543027
52,0.038124999147846894,0.12770897997,25.61135953555984
53,0.18187499593478457,0.12544363221,25.613386738699873
55,0.028124999371356707,0.12204561057,25.668417887354927
56,0.03999999910593022,0.12034659975,25.619352978835582
57,0.03874999913387467,0.11836442046,25.612084713918875
58,0.03374999924562194,0.11638224117,25.62334145981028
59,0.05187499884050373,0.11411689341,25.620028713215593
60,0.03374999924562194,0.11270105105999999,25.62528625631861
61,0.03187499928753862,0.1104357033,25.600778524048444
62,0.041249999077985766,0.11524956729,25.622022953702945
63,0.058124998700812,0.16225553331,25.641207217564723
66,0.04374999902211213,0.11128520871,25.620687966269266
67,0.036249999189748305,0.13139017008,25.63594967446171
68,0.03062499931548307,0.12487729527,25.606101992456825
69,0.037499999161803854,0.12714264303,25.613386738699873
70,0.05062499886844818,1.4838027828,25.62334145981028
71,0.027499999385328933,1.2827531691,25.602113511482127
72,0.03562499920372053,2.491882536,25.612711004319863
73,0.054999998770657865,0.5550102012,25.641207217564723
74,0.019374999566937334,0.26249717169,25.602789245862137
75,0.02499999944120257,0.5040398766,25.6014707397548
76,0.06812499847730219,0.22058823813,25.59815799316011
77,0.04249999905005658,0.17528128293,25.592818043425392
78,0.04749999893829404,0.15602582697,25.607404017237823
79,0.05374999879858705,0.15177829992,25.582237031913998
80,0.06749999849125915,0.13931888724,25.608096232944177
81,0.05312499881254401,0.12912482232,25.59552098094543
82,0.03874999913387467,1.3620403407,25.584890525455013
83,0.03374999924562194,1.2346145292,25.588186790723356
84,0.061249998630950875,0.3482972181,25.58287980364132
85,0.04374999902211213,0.22766744988,25.582237031913998
86,0.04249999905005658,0.19085554878,25.58620903156235
88,0.03187499928753862,0.18037831539,25.584890525455013
89,0.03374999924562194,0.15914068014,25.584214791075
90,0.02874999935738448,0.14583176205,25.58357201934767
91,0.08562499808612567,0.13733670795,25.581544816207643
92,0.03937499911990244,0.12544363221,25.653848394868835
93,0.03249999927356639,0.12317828445,25.581544816207643
94,0.043124999036084355,0.12969115926,25.579583538372972
95,0.03999999910593022,0.11751491505,25.579583538372972
96,0.04499999899416768,0.11553273576,25.584214791075
97,0.021874999511048432,0.11723174658,25.584890525455013
98,0.041874999063998275,0.113267388,25.59151601864439
99,0.059999998658895326,0.11128520871,25.59019751253705
100,0.03874999913387467,0.11100204024000002,25.605442739403163
101,0.03374999924562194,0.10618817625,25.579583538372972
102,0.04062499909195799,0.10505550237,25.578248550939293
103,0.054999998770657865,0.1274258115,25.578248550939293
104,0.026874999399301158,0.11666540964,25.579583538372972
105,0.03374999924562194,0.10703768166,25.602113511482127
106,0.043124999036084355,0.10052480685,25.580226310100304
107,0.023124999483119246,0.09797629062,25.580226310100304
108,0.03312499925959417,0.09684361674,25.580226310100304
109,0.059999998658895326,0.09486143745,25.57758929788562
110,0.02374999946914702,0.09429510051,25.578248550939293
115,0.022499999497091472,0.10732085013,25.580226310100304
116,0.019374999566937334,0.09401193204,25.578248550939293
117,0.014374999678715139,0.10788718707,25.59151601864439
118,0.028124999371356707,0.09599411133,25.578248550939293
122,0.004374999902209686,0.10137431226,25.578907803992962
124,0.02874999935738448,1.3422185478,25.578907803992962
125,0.01687499962281097,0.5465151471,25.578907803992962
126,0.006874999846351315,0.17924564151,25.580226310100304
127,0.009999999776490187,0.14356641429,25.57758929788562
128,0.004999999888237461,0.12034659975,25.57758929788562
129,0.004374999902209686,4.983765072,25.57758929788562
130,0.008124999818391598,1.0448916543,25.579583538372972
131,0.004999999888237461,0.3624556416,25.643234420704758
132,0.006874999846351315,0.24579023196,25.57758929788562
133,0.006249999860308275,0.20529714075,25.57758929788562
138,0.005624999874265235,0.16735256577,25.57758929788562
139,0.003749999916181912,0.16253870178,25.578248550939293
140,0.0718749983934841,0.16027335402,25.57758929788562
141,0.003749999916181912,0.15800800626,25.57758929788562
142,0.0018749999580833232,0.15602582697,25.578248550939293
143,0.0018749999580833232,0.15545949003,25.57758929788562
144,0.006249999860308275,0.4219210203,25.578248550939293
145,0.006874999846351315,0.453069552,25.578907803992962
146,0.013124999706629059,0.16621989189,25.578907803992962
147,0.01187499973457351,0.15376047921,25.57758929788562
148,0.026249999413273384,0.14894661522,25.578248550939293
149,0.0018749999580833232,0.15489315309,25.57758929788562
151,0.0006249999860277744,0.8664955182,25.57758929788562
155,0.0006249999860277744,0.13337234937,25.57758929788562
156,0.0018749999580833232,0.12940799079,25.57758929788562
157,0.023124999483119246,0.11128520871,25.57758929788562
158,0.002499999944126363,0.1047723339,25.57758929788562
159,0.002499999944126363,0.10137431226,25.578248550939293
160,0.002499999944126363,0.09769312215,25.57758929788562
161,0.0,0.09571094286,25.57758929788562
162,0.0006249999860277744,0.09316242663,25.57758929788562
163,0.0018749999580833232,0.09231292122,25.578248550939293
164,0.0006249999860277744,0.09004757346,25.57758929788562
167,0.0006249999860277744,0.08296836171,25.57758929788562
168,0.0006249999860277744,0.08155251936,25.578907803992962
169,0.002499999944126363,0.0792871716,25.578907803992962
170,0.0006249999860277744,0.07787132925,25.57758929788562
171,0.013124999706629059,0.07617231843,25.57758929788562
172,0.0006249999860277744,0.07503964455,25.578248550939293
173,0.007499999832363824,0.07419013914,25.57758929788562
174,0.021249999525020657,0.07334063373,25.57758929788562
175,0.005624999874265235,0.07192479138,25.578907803992962
176,0.0012499999720555488,0.07447330761,25.578907803992962
177,0.0006249999860277744,0.08183568783,25.578248550939293
