,Modelflow,Obsflow,Error
3,1.886874957825058,1.1524956729,5.5060364979421905
4,0.3906249912688544,1.7613078834000002,5.506803319596163
6,0.37187499168794425,0.7079211750000001,5.520273512023781
7,0.3618749919114608,0.622970634,5.502738240948598
8,0.3637499918695557,0.5720003094,5.504253406626331
9,0.36812499177176417,1.2799214844,5.505010989465193
10,0.3968749911291578,1.7046741894,5.5017127324716
11,0.35374999209307223,0.9599411133,6.285118059563277
12,0.3574999920092523,0.7702182384,5.816654700691757
13,0.35937499196734723,0.6654459045,5.5060364979421905
15,0.3512499921489489,0.5861587329,5.709299669135589
16,2.280624949024064,0.6116438952,5.617706056153847
17,1.1268749748123827,5.465151471,5.91742245707585
18,0.3618749919114608,1.0137431226,5.693334996628787
19,0.42874999041669337,1.4611493052,5.527128712833991
20,0.8624999807216236,0.7334063373000002,5.522804947363401
22,0.6368749857647318,0.4983765072,5.5103510245976794
23,1.374999969266355,0.8353469864999999,5.503994719803297
24,0.8231249816017279,2.5145360136,5.500705701624815
25,0.4137499907519633,1.0052480685,5.683689673655922
26,0.4031249909894514,0.6144755799,5.509556486498383
27,0.3887499913107595,0.5550102012,5.496400413784437
29,0.37249999167397263,0.339802164,5.494358635645553
30,0.3568749920232239,0.3086536323,5.494358635645553
31,0.3487499922048256,0.3228120558,5.4910603786519605
32,0.7993749821325711,0.2916635241,5.4910603786519605
33,0.3706249917158875,0.7390697067,5.495624353315363
34,0.33812499244231375,0.3426338487,5.775311003082988
35,0.3356249924982002,0.2973268935,5.494358635645553
36,0.3331249925540769,0.27297440508,5.495624353315363
37,0.3331249925540769,0.27835460601,5.494358635645553
40,0.32499999273568836,0.9174658428,5.48904631695839
41,0.32499999273568836,0.4474061826,5.485480134326662
42,0.3362499924842286,0.3737823804,5.483447595002879
43,1.0249999770894629,0.6003171564,5.480167815639499
44,0.3331249925540769,2.0812882545,5.490062586620277
45,0.3362499924842286,0.7305746526,5.568971306458597
46,0.3331249925540769,0.5210299848,5.517714360238838
47,0.3299999926239252,0.4389111285,5.612911111112743
48,0.3281249926658303,0.3907724886,5.536774035806856
49,0.31999999284744174,0.3652873263,5.462383096556402
50,0.3112499930430248,0.3256437405,5.4595929743937575
51,0.3062499931547782,0.3029902629,5.458059331085812
52,0.29812499333638964,0.2973268935,5.574800998791809
53,0.32249999279156505,0.2916635241,5.619461431024383
54,0.5168749884469399,0.28231896459,5.461634752532642
55,0.3906249912688544,0.27608925825,5.525585830710944
56,0.6249999860301632,0.26504568792,5.519506690369808
57,0.4374999902211103,0.25881598158,5.6433345292637265
58,0.2543749943142757,0.27269123661,5.88239810900102
59,0.2474999944679439,0.23191497693,5.923510836232087
60,0.24374999455176383,0.22426942824,5.813125473320463
62,0.5312499881256416,0.3058219476,5.692558936159703
63,0.64124998566695,0.6088122105,5.676326338014764
64,0.25249999435618076,0.3936041733,5.844334190755632
65,0.4099999908357832,0.2944952088,5.504512093449356
66,0.3949999911710629,0.3426338487,5.506544632773139
67,0.6999999843537843,0.47289134489999995,5.496400413784437
68,1.2887499711941937,0.35962395689999993,5.52786781804264
69,1.3899999689310754,0.3907724886,5.5456248206804135
70,1.118124975007956,1.5206146839,5.6232678228489235
71,1.1812499735970086,1.3648720254,5.648397399942966
72,0.8212499816436329,2.0897833086,5.939226060730976
73,0.7812499825376991,0.8636638335000001,5.486274672425958
74,1.1949999732896721,0.622970634,5.478874381524365
75,0.3581249919952807,0.7730499230999999,5.476851081015694
76,0.3631249918835273,0.4898814531,5.536774035806856
77,0.33812499244231375,0.424752705,5.476592394192669
78,0.4156249907100582,0.43607944379999997,5.531387806598833
79,0.45937498973217217,0.4672279755,5.461126617701703
80,0.6506249854573953,0.37661406510000006,5.456571881853402
81,0.7124999840743813,0.339802164,5.454520864899407
82,1.4287499680649525,1.2600996915,5.452497564390725
83,0.31312499300110996,0.906139104,5.448404769297836
