,Modelflow,Obsflow,Error
23,25.856249422067695,96.8436167399996,8.075095099682779
24,21.90187451045481,160.83969095999936,10.165435065713819
26,23.801874467986504,259.38231851999893,10.155817619016007
27,23.418124476564007,178.39613609999927,9.946357081900947
28,27.942499375436388,97.4099536799996,10.146705841255669
29,20.593124539707716,77.87132924999968,10.337678628681177
30,21.92749950988211,68.24360126999971,22.85433306525542
31,28.57874936121508,61.44755798999975,11.474073819607087
32,22.574374495423307,56.916862469999764,11.083237169741228
33,26.144374415627592,69.37627514999971,10.98664466579811
35,29.759374334825974,67.67726432999972,11.170731527564168
36,30.760624312446375,57.48319940999976,10.254900169228888
37,34.15187423664596,52.66933541999979,9.09513969793798
38,26.82812440034459,50.97032459999979,9.62977262512832
39,24.999999441206402,51.536661539999784,7.711507449376904
40,28.489374363212686,101.09114378999958,8.485785259757373
42,22.549999495968105,86.93272028999965,9.499965007113904
43,33.91374924196847,63.99607421999974,14.126280782496844
44,27.15874939295449,107.03768165999956,18.204960993351175
45,35.82749919919285,171.0337558799993,33.97005800015327
46,26.97749939700579,145.2654251099994,17.78867277304967
47,35.90062419755835,84.38420405999966,10.181885858887595
49,21.68062451540021,60.03171563999975,14.024613413658782
50,19.08249957347282,55.21785164999978,13.901274333464542
51,24.6437494491692,50.97032459999979,12.200731767018368
52,26.36437441071019,47.8554714299998,12.050888883593048
53,24.6199994497,45.59012366999981,11.524475186295238
54,24.0974994613788,44.174281319999814,11.580255857841971
55,24.5974994502029,43.60794437999982,14.659114333185677
56,25.067499439697595,41.90893355999983,11.916367963710867
57,48.5418739150043,41.05942814999984,11.491630073885505
60,27.722499380353685,37.66140650999984,12.50297249271098
61,26.84687439992549,36.24556415999985,8.4982711930209
62,26.616249405080392,37.37823803999984,12.743058132266377
63,26.944999397732186,44.174281319999814,13.093410109099766
64,27.054374395287493,60.03171563999975,10.253624637185071
65,24.8649994442238,61.44755798999975,9.472259023045597
66,21.960624509141713,49.83765071999979,8.59645145848014
67,23.321249478729307,47.57230295999981,10.789551921065165
68,18.097499595489325,49.83765071999979,9.023047146121991
69,20.329999545589015,47.28913448999981,9.311696477446432
70,31.392499298322765,50.97032459999979,11.68838332586582
71,23.001249485881907,98.5426275599996,9.346457159861918
72,32.74562426807807,174.4317775199993,12.044583276329107
73,40.47187409538294,215.20803719999913,10.199350586439204
74,64.64999855495964,215.20803719999913,7.230495552456057
75,39.699374112649636,143.2832458199994,5.747609709054339
76,24.6843744482611,107.03768165999956,6.108836164546277
77,28.427499364595786,88.63173110999963,5.18958358909296
78,32.55437427235287,72.4911283199997,5.9033664523703475
79,32.329999277368074,65.97825350999973,4.752545740523439
80,29.27499934565268,67.39409585999971,5.049195546372079
82,28.98062435223248,63.99607421999974,5.532995438269107
83,27.833749377867086,140.16839264999942,5.806741492141127
84,27.956874375115085,154.3268161499994,4.893522864837075
85,33.75374924554477,101.37431225999958,4.51742915837029
86,28.69374935864458,70.7921174999997,4.452364041621154
87,27.76124937948759,61.16438951999975,5.091407542950914
88,37.48999916203305,58.61587328999976,4.7025695511832275
89,27.04499939549699,58.61587328999976,4.524438093354066
90,29.87374933226958,55.50102011999977,4.235466146545768
91,20.366249544778718,52.38616694999979,4.083079014852894
92,30.306874322588477,49.83765071999979,4.713652723761417
93,30.891874309512676,47.28913448999981,4.4425403352251625
94,24.861874444293697,47.00596601999981,4.9341419068940136
95,22.93187448743261,53.51884082999978,5.157719630212098
96,20.641874538618016,52.10299847999978,5.464030374181927
97,26.151874415459893,45.59012366999981,7.428854092346988
98,21.77312451333261,42.47527049999983,5.397284021812695
99,22.519999496638707,39.92675426999984,4.7918950926680575
100,28.194999369792484,38.51091191999984,4.509509337717055
101,22.61187449458511,38.22774344999984,4.967540723544649
102,28.96749935252578,37.37823803999984,4.292809588268324
103,24.727499447297202,36.24556415999985,4.257907396445432
104,16.817499624099533,36.24556415999985,4.055584321207114
109,12.686874716426148,34.26338486999986,3.854313154201368
110,13.757499692495843,34.26338486999986,4.2030734747643015
111,10.477499765809558,33.41387945999986,4.066961710018819
112,13.149374706088548,32.56437404999986,3.929930783250921
116,9.069999797269663,34.82972180999986,3.919407481607996
118,9.956874777446458,39.36041732999984,5.463302055121794
119,12.38999972306185,41.90893355999983,5.4351741393341575
120,11.924374733469351,43.32477590999982,4.082296493794969
121,12.851249712752145,42.75843896999982,4.033333914269731
122,9.47937478811942,35.39605874999985,4.460234853282374
123,8.318124814075386,32.56437404999986,3.8463110568628633
124,8.042499820236086,32.28120557999986,5.106360803083932
125,10.113124773953958,51.819830009999784,3.9839828329998492
126,8.914999800734185,66.54459044999973,4.051424723580252
127,8.347499813418807,48.7049768399998,3.823597336441372
132,7.088124841568032,322.81205579999863,3.0730241368970956
133,6.204999861307415,124.59412679999949,3.115709751830878
134,8.949374799965844,71.07528596999971,4.109441957802289
135,8.001874821144128,58.04953634999976,3.67037948610571
136,9.588749785674702,50.97032459999979,3.1194759792701805
137,10.359374768449857,45.59012366999981,3.8244210769826466
138,11.628749740077154,39.92675426999984,3.506180862774513
139,17.370624611736226,36.24556415999985,3.522654050785699
140,11.342499746475355,34.26338486999986,3.8052647277993894
141,9.188749794615394,32.28120557999986,3.5762517125291953
142,8.283749814843727,30.582194759999876,3.8284222879333294
143,9.68562478350937,29.166352409999877,5.438818006574855
145,7.383749834960301,37.66140650999984,4.245693771422303
149,7.229374838410851,28.231896458999884,3.9986952674899894
150,6.059374864562395,29.166352409999877,3.8892005784140835
151,5.687499872874447,31.431700169999868,3.690855021037592
152,6.355624857940683,44.45744978999982,3.736871056629039
153,6.630624851793954,46.15646060999981,3.772088561271414
