,Modelflow,Obsflow,Error
11,0.7756249826634313,2.7070905731999995,-16.806987084876948
12,0.5149999884888583,1.7046741893999995,-17.003050165230867
14,0.5562499875668592,1.2855848537999999,-17.1752237042182
15,0.687499984633178,1.1751491504999998,-17.200786846436895
16,0.5149999884888583,1.1355055646999999,-17.30452047801257
17,0.8337499813642454,4.643962907999999,-17.190982211356484
18,1.6243749636923963,3.7661406509999993,-17.147483399829106
19,1.3143749706214267,2.0444763533999994,-17.277890970649192
20,0.9312499791849377,1.6537038647999995,-17.3120590871605
21,1.5768749647540787,1.5914068013999996,-17.28768079510259
23,0.9224999793805349,1.6480404953999996,-17.24689232831797
24,1.19687497324777,13.846938182999997,-17.246344335118607
25,0.971249978290881,5.606735705999999,-17.24748475339836
26,0.9412499789614271,2.5428528605999996,-16.97807944809257
27,0.7731249827193162,1.9255455959999996,-17.336585485488495
28,0.7437499833758985,1.6848523964999995,-17.276246991051124
30,0.6243749860441337,1.4158423499999997,-17.243174860938552
31,0.754999983124431,1.3365551783999998,-17.286051626131517
32,0.8049999820068491,1.2969115925999997,-17.314280681211947
33,0.654999985359609,1.6593672341999997,-17.314280681211947
34,0.6156249862397017,1.3761987641999995,-17.225209570375817
35,0.6437499856110765,1.2685947455999995,-17.064988207385277
37,0.6931249845074587,1.1864758892999998,-17.256134159572007
38,0.6906249845633291,1.1751491504999998,-17.359319797948338
39,0.6912499845493651,1.3337234936999995,-17.378929068109123
40,0.6899999845772931,2.783546060099999,-17.08231664098659
41,0.9999999776482482,1.6112285942999995,-15.219317490695015
42,0.5874999868683415,1.3846938182999997,-17.306653208301974
43,0.6568749853177026,1.2997432772999997,-17.282763666935384
44,1.0099999774247232,5.380200929999999,-17.051406862417426
45,0.6949999844655378,2.3616250397999994,-16.83142461944288
48,0.6456249855691556,1.3846938182999997,-17.315939471437026
49,0.6131249862955866,1.3422185477999997,-17.1040882626908
50,0.6131249862955866,1.2487729526999998,-17.10842777640463
51,0.7156249840045382,1.1864758892999998,-16.736903197867207
52,0.8999999798834117,1.1524956728999998,-16.767294604491045
53,0.5274999882094483,1.1270105105999995,-17.34359091206406
54,0.6799999848008181,1.1156837717999997,-17.28551844355917
55,0.5612499874550894,1.0930302941999999,-17.005197706147268
56,0.5387499879579953,1.0703768165999998,-17.1850135286716
57,0.8799999803304764,1.0675451318999998,-16.71248047392827
58,3.023749932413925,1.0533867083999997,-17.088848127497844
59,0.6218749860999895,1.0137431225999998,-17.08231664098659
60,0.6493749854853428,0.9854262755999997,-17.05955270727273
61,0.915624979534182,0.9882579602999998,-17.256134159572007
62,1.1687499738764098,1.0675451318999998,-17.054635579105522
63,0.7731249827193162,1.3139017007999998,-17.056812741275955
64,0.5781249870779026,1.3563769712999998,-17.371331216453168
65,0.6112499863374785,1.1128520870999998,-17.433269258607577
66,0.8549999808892673,1.0703768165999998,-17.46958491603528
67,0.8499999810010226,1.3960205570999997,-17.362119006453153
68,1.2774999714456345,1.1723174657999997,-17.463645854604405
70,1.242499972227965,1.0901986094999998,-17.438112333639733
71,0.5793749870499602,1.2119610515999995,-17.437031157868038
72,0.6462499855551916,1.2006343127999999,-17.469096165343963
73,0.9687499783467514,1.4045156111999995,-17.45009413089056
74,0.7618749829707693,1.2119610515999995,-17.51142493733758
75,1.3056249708170093,1.2119610515999995,-17.6194980826271
76,0.8724999804980875,1.1043570329999999,-17.514727707160727
77,0.8799999803304764,1.0675451318999998,-17.65156309010301
78,0.9062499797437286,1.0647134471999997,-17.6581241978683
79,0.6799999848008181,1.1298421952999997,-17.71892182174297
80,0.9118749796179948,1.1156837717999997,-17.70970961174295
81,0.9093749796738797,1.0392282848999999,-17.71624109825422
82,0.5474999877624273,1.5092879450999999,-17.697224253173808
83,0.4762499893549871,3.1714868639999994,-17.639107352787885
84,0.4343749902909647,1.6197236483999995,-17.728711646196352
85,0.5581249875249382,1.3252284395999996,-17.701045394942295
86,0.4412499901372885,1.2091293668999998,-17.72760084917062
87,0.4631249896483465,1.1581590422999999,-17.751520011791232
88,0.47062498948069176,1.1128520870999998,-17.752571566308923
89,0.47187498945279294,1.0732085012999997,-17.756970322530787
90,0.43499999027697167,1.0618817624999999,-17.75799225579446
91,0.45687498978805874,1.0505550236999999,-17.771588411389335
92,0.3862499913666255,1.0392282848999999,-17.729244828768703
97,0.2618749941466451,0.9797629061999997,-17.747165687450394
98,0.3824999914504384,0.9202975274999998,-17.5532945798939
99,0.22499999497085293,0.9118024733999998,-17.626592372964723
100,0.21749999513850765,0.9146341580999999,-17.554375755665596
104,0.1474999967031396,0.9118024733999998,-17.744455342707624
106,0.15812499646565056,0.8976440498999998,-17.777068343382897
107,0.15062499663326165,0.8580004640999999,-17.703207746485717
108,0.17249999614431963,0.8580004640999999,-17.770536856871644
109,0.2393749946495511,0.8580004640999999,-17.77649072892953
110,0.1362499969545635,0.8749905722999999,-17.77595754635718
111,0.16812499624212549,0.8664955181999998,-17.787317297273596
112,0.1374999969266356,0.8183568782999999,-17.79552238463694
