,Modelflow,Obsflow,Error
17,0.3162499929312687,1.4838027828,-4.200038536091373
18,0.2024999954737719,0.27637242672,-4.213305641943184
20,0.3081249931128709,0.17924564151,-4.068356866347975
21,0.23312499478924809,0.12459412679999998,-4.152235785827509
22,0.2099999953061354,0.11638224117,-4.22215037917773
23,0.2643749940907586,0.22257041742,-4.289840507833075
24,0.24187499459367418,0.6937627515,-4.151512004777535
25,0.2581249942304577,0.23078230304999997,-4.264076558531255
26,0.21624999516643023,0.11751491505,-4.276546841208786
27,0.2399999946355833,0.09542777439,-4.270690190877808
29,0.2518749943701568,0.07957034007,-4.226539546829406
30,0.24062499462161158,0.07617231843,-4.004338764487455
31,0.23937499464954898,0.07334063373,-4.2743821382519815
32,0.21687499515246456,0.07900400313,-4.287609402945081
33,0.2037499954458345,0.15347731074,-4.2294877925742504
34,0.22312499501276545,0.0792871716,-4.286865701315752
36,0.20812499534805057,0.07022578056,-4.294216395098511
37,0.2643749940907586,0.07135845444,-4.296427579407149
38,0.25312499434221336,0.06880993821,-4.289063605238151
39,0.2518749943701568,0.23333081928000002,-4.202282921365606
40,0.3762499915901585,0.18802386408,-4.306733159127876
41,0.3049999931827174,0.08863173111,-4.011696098463331
43,0.24562499450986197,0.17499811446,-3.9513500233976293
44,0.1881249957950853,0.4275843897,-4.182382262587887
45,0.30562499316875175,0.13337234937,-3.7607764808815993
46,0.2099999953061354,0.09429510051,-4.126465196332573
47,0.19937499554361843,0.08438420406,-4.250085671629471
48,0.20437499543186277,0.07787132925,-4.2294877925742504
49,0.1949999956414084,0.07475647608,-3.8836731751285183
50,0.24187499459367418,0.07050894903,-3.946210513923502
51,0.4306249903747817,0.06711092739,-4.163258506405093
54,0.20124999550170325,0.06314656881,-4.177236112920638
55,0.18999999575317011,0.06088122105000001,-4.099990746367018
56,0.23937499464954898,0.06201389493,-4.2103441158121
57,0.19062499573920444,0.06229706339999999,-4.205204606337973
58,0.23312499478924809,0.05776636788,-4.1860675697689445
59,0.1843749958788975,0.05578418859,-4.2162406073017955
60,0.18249999592080662,0.054934683180000006,-4.190489938386215
61,0.18874999578110147,0.05521785165,-4.257449645798469
62,0.2624999941326677,0.06286340034,-3.8925046319768257
63,0.17374999611638658,0.11893075739999999,-4.203730483465553
64,0.42437499051448685,0.07532281302,-4.127926038818758
65,0.19937499554361843,0.06342973728,-4.184593446896519
66,0.47562498936895053,0.06342973728,-4.2103441158121
67,0.2793749937554735,0.09769312215,-4.175761990048218
68,0.6374999857507636,0.08041984548,-4.192687842308614
69,0.3268749926937675,0.08183568783,-4.215510186058705
70,0.2218749950407089,0.3482972181,-4.252296855938103
71,0.23937499464954898,0.3086536323,-4.254501400053618
72,0.5331249880837272,0.4643962908,-4.167647674056767
73,0.4799999892711666,0.19651891818,-4.147076355774026
74,0.29562499339226306,0.11723174658,-4.224341642907007
76,0.2206249950686463,0.10024163838,-4.260411171929554
77,0.2506249943980942,0.08664955182,-4.273638436622653
78,0.28374999365768955,0.08098618242,-4.352364566241819
79,0.34937499219086404,0.08636638335,-4.361913163946978
80,0.2556249942863446,0.11581590423000002,-4.378108594964283
81,0.2599999941885486,0.08749905723,-4.378108594964283
82,0.27624999382532606,0.3199803711,-4.377371533528071
83,0.2506249943980942,0.18264366315,-4.333977871495238
84,0.27249999390915036,0.0877822257,-4.313393272826256
85,0.21562499518041406,0.07334063373,-4.358261057731515
86,0.5256249882513577,0.06711092739,-4.357504075715947
87,0.2612499941606112,0.0651287481,-4.342802688150423
88,0.325624992721717,0.06824360127,-4.365591830934919
89,0.2774999937973947,0.060031715640000004,-4.3759173312350015
90,0.2556249942863446,0.058332704820000005,-4.3869201312332295
91,0.28499999362975215,0.05606735706,-4.3869201312332295
92,0.2706249939510595,0.054368346240000004,-4.350160022126304
93,0.25124999438412854,0.05238616695,-4.377371533528071
94,0.21999999508261803,0.06654459045,-4.364144268834972
95,0.2181249951245332,0.053802009299999995,-4.16470606850504
96,0.29187499347608736,0.05295250389,-3.846886505249121
97,0.3093749930849214,0.05210299848,-4.344263530636608
98,0.24374999455176505,0.05040398766,-4.261134952979527
103,0.15562499652150613,0.04842180837,-4.3685666374522425
104,0.2131249952362828,0.05323567235999999,-4.364854769498706
105,0.20187499548774362,0.05040398766,-4.381793902145342
106,0.13499999698251258,0.04842180837,-4.353094987484909
110,0.12687499716412082,0.04898814531,-4.378108594964283
112,0.11312499747146249,0.0481386399,-4.393560324352254
113,0.11312499747146249,0.04728913449,-4.396508570097099
114,0.11374999745749076,0.04728913449,-4.3759173312350015
115,0.1506249966332739,0.05295250389,-4.3825176831953145
116,0.16812499624212002,0.04728913449,-4.385472569133282
117,0.1299999970942743,0.06654459045,-4.378108594964283
118,0.1306249970803086,0.04983765072,-4.347198495995221
119,0.1431249968009104,0.04927131378,-4.344993951879698
120,0.1237499972339734,0.04587329214,-4.357504075715947
121,0.11499999742954731,0.04474061826,-4.3604656018470305
126,0.105624997639099,0.06173072646,-4.364144268834972
127,0.105624997639099,0.05521785165,-4.394304025981583
128,0.13687499694060346,0.05012081919,-4.423746642271344
129,0.11374999745749076,2.0020010829,-4.426721448788667
130,0.12499999720602994,0.2775051006,-4.426721448788667
131,0.2943749934202065,0.11949709434,-4.425214124950647
132,0.5643749873852377,0.09287925816,-4.438461310223102
133,0.1418749968288478,0.07900400313,-4.430353634424774
134,0.21249999525025454,0.06994261209,-4.430353634424774
135,0.16687499627005137,0.06541191657,-4.422272519398919
136,0.16937499621417657,0.06399607422,-4.431841037683439
137,0.14062499685679125,0.06088122105000001,-4.428169010888615
139,0.11499999742954731,0.05635052553,-4.426721448788667
143,0.12124999728984215,0.05238616695,-4.328081380005542
144,0.12437499722000167,0.07107528597,-4.347198495995221
145,0.10999999754130901,0.06456241116,-4.348705819833235
146,0.1343749969964843,0.04983765072,-4.343559670165991
147,0.13374999701045603,0.04870497684,-4.381793902145342
148,0.11687499738763818,0.04672279755,-4.357504075715947
149,0.10499999765306467,0.06541191657,-4.381050200516012
150,0.11312499747146249,0.05295250389,-4.376641112284975
151,0.14249999681487607,0.06286340034,-4.38988829755743
152,0.09999999776483243,0.0736238022,-4.376641112284975
