,Modelflow,Obsflow,Error,NWM_min,NWM_max,ML_1min,ML_1max
316,263.9437441,484.2180837,193.8938922,246.5599945,292.0899935,70.04985193,457.8376363
317,263.3712441,441.7428132,193.3827221,245.7199945,283.5199937,69.98852197,456.7539663
318,258.4299942,413.4259662,189.0011805,226.0699949,298.4099933,69.42881369,447.4311748
319,256.4506193,407.7625968,187.2493398,229.8699949,277.3699938,69.20127945,443.6999591
320,244.5224945,325.6437405,176.7177182,218.6499951,294.8799934,67.80477629,421.2402128
321,227.5718699,348.2972181,161.7824423,195.8799956,261.8399941,65.78942758,389.3543122
322,225.896245,319.9803711,160.2663839,204.4099954,264.9399941,65.62986106,386.1626288
323,224.932495,204.7308038,159.3636692,212.3699953,238.7899947,65.56882582,384.2961641
324,257.4812442,256.8338023,188.1615001,226.2699949,300.9699933,69.31974415,445.6427443
325,318.3324929,288.8318394,212.4825388,282.4899937,390.3399913,105.8499541,530.8150317
326,368.1362418,351.1289028,210.4515678,314.339993,456.2199898,157.684674,578.5878095
327,412.4518658,586.1587329,196.4412975,353.4599921,491.999989,216.0105682,608.8931633
328,381.3787415,608.8122105,208.1413293,313.089993,453.1299899,173.2374122,589.5200708
329,388.2656163,622.970634,205.5135065,276.6499938,488.7799891,182.7521098,593.7791229
330,399.0899911,529.5250389,201.6073132,316.9999929,577.4099871,197.4826779,600.6973042
331,380.1031165,387.9408039,208.6449593,275.3599938,544.8999878,171.4581572,588.7480758
332,417.4299907,311.485317,194.5458269,287.2099936,527.8299882,222.8841638,611.9758176
333,422.5781156,241.2595364,192.6437759,306.7799931,564.3399874,229.9343396,615.2218915
334,451.3562399,222.5704174,184.7689718,364.1499919,537.559988,266.5872681,636.1252117
335,407.7493659,198.7842659,198.2337856,366.8799918,442.6499901,209.5155803,605.9831515
336,382.3118665,231.34864,207.7728844,353.0599921,417.8299907,174.5389821,590.0847508
337,339.8174924,336.9704793,211.6979825,315.4999929,367.6099918,128.1195099,551.515475
338,328.4137427,339.802164,211.7872286,309.8699931,352.0299921,116.6265141,540.2009712
339,318.0781179,278.6377745,212.5003606,296.8499934,356.459992,105.5777573,530.5784785
340,317.3649929,244.6575581,212.5491375,300.8199933,348.5799922,104.8158554,529.9141304
341,297.1124934,291.6635241,211.6241729,283.9999937,314.539993,85.48832043,508.7366663
342,293.8131184,270.4258889,210.2975053,277.9999938,317.9899929,83.51561317,504.1106237
343,286.4274936,231.34864,207.1600479,267.509994,306.6299931,79.26744571,493.5875415
344,285.9406186,192.2713911,206.9504774,263.1699941,304.3299932,78.99014125,492.891096
345,276.7824938,145.2654251,202.2980171,259.5399942,304.6599932,74.48447667,479.080511
346,314.420618,427.5843897,212.7239007,277.4599938,354.9299921,101.6967173,527.1445186
347,290.0668685,897.6440499,208.7261033,268.389994,337.5799925,81.34076521,498.7929718
348,279.0774938,889.1489958,203.6112499,263.4999941,310.0699931,75.46624384,482.6887437
349,289.4524935,804.1984548,208.4617239,252.9599943,365.0299918,80.99076961,497.9142175
350,343.6593673,773.0499231,211.7028219,248.7799944,572.4599872,131.9565455,555.3621892
351,384.8837414,931.6242663,206.7619365,285.0499936,475.2099894,178.1218049,591.6456779
352,441.8731151,979.7629062,186.765725,243.0599946,765.4199829,255.1073901,628.6388401
353,501.6768638,962.772798,184.5557821,330.7099926,717.979984,317.1210817,686.2326459
354,442.1462401,999.5846991,186.6983998,319.3399929,678.4199848,255.4478403,628.8446399
355,513.7362385,925.9608969,186.5547013,416.5499907,621.0099861,327.1815372,700.2909398
356,719.9593589,889.1489958,254.4282985,401.509991,1494.409967,465.5310604,974.3876574
357,948.8706038,869.3272029,361.6209841,621.5399861,1488.789967,587.2496197,1310.491588
358,788.2768574,829.6836171,285.2075696,590.9999868,988.5599779,503.0692878,1073.484427
359,774.2137327,880.6539417,279.44754,619.6199862,923.1199794,494.7661927,1053.661273
360,654.1799854,812.6935089,225.1665938,578.9999871,756.3299831,429.0133916,879.3465792
361,677.6993599,894.8123652,235.3798771,585.5499869,868.0799806,442.3194828,913.0792369
362,695.0537345,869.3272029,243.0807817,534.0499881,1042.399977,451.9729528,938.1345162
363,726.4343588,801.3667701,257.4968815,570.6799872,1026.279977,468.9374773,983.9312402
364,663.5812352,699.4261209,229.1548085,555.7299876,1012.309977,434.4264266,892.7360437
365,736.8174835,722.0795985,262.4237835,534.4899881,899.0299799,474.3937,999.2412671
366,705.2812342,736.238022,247.6963782,572.4499872,970.9999783,457.584856,952.9776125
367,574.4593622,716.4162291,201.2720579,496.9499889,696.5199844,373.1873043,775.7314201
368,480.2406143,665.4459045,183.468653,429.3899904,589.9899868,296.7719613,663.7092672
369,562.8668624,611.6438952,198.4798771,513.0799885,641.8899857,364.3869853,761.3467395
370,524.3974883,569.1686247,188.9249992,491.099989,615.6999862,335.472489,713.3224875
371,487.4824891,642.7924269,183.6071008,474.7899894,507.7899887,303.8753883,671.0895899
372,474.0474894,710.7528597,183.5539508,437.3299902,503.4299887,290.4935386,657.6014402
373,469.6581145,690.9310668,183.6588115,440.9299901,542.1099879,285.9993031,653.316926
374,437.4574902,798.5350854,187.9739326,73.97999835,495.9699889,249.4835576,625.4314228
375,514.6643635,484.2180837,186.7568827,437.0799902,639.5799857,327.9074808,701.4212462
376,458.9812397,484.2180837,183.9558458,422.0699906,506.7799887,275.0253939,642.9370856
377,459.4856147,484.2180837,183.9409304,423.8499905,486.7999891,275.5446844,643.4265451
378,497.7662389,464.3962908,184.26552,432.9299903,691.7999845,313.5007189,682.0317589
379,495.1981139,467.2279755,184.0722221,463.5299896,529.0299882,311.1258918,679.270336
380,456.8787398,478.5547143,184.0181124,417.1099907,523.0699883,272.8606274,640.8968522
381,421.7487406,521.0299848,192.9449916,384.0699914,480.4499893,228.803749,614.6937322
382,412.1956158,574.8319941,196.5389061,370.2199917,506.8299887,215.6567097,608.7345219
383,473.1037394,597.4854717,183.5735685,356.639992,807.9799819,289.530171,656.6773079
384,462.4618647,492.7131378,183.8527811,355.5399921,757.6599831,278.6090836,646.3146457
385,405.7162409,348.2972181,199.0382749,372.1999917,505.4499887,206.677966,604.7545158
386,424.8337405,294.4952088,191.8245906,361.1399919,531.5999881,233.0091499,616.6583311
387,383.3574914,450.2378673,207.3600632,361.4699919,412.1299908,175.9974282,590.7175546
388,385.8218664,753.2281302,206.4156181,360.059992,454.3999898,179.4062483,592.2374844
389,422.7481156,866.4955182,192.582044,342.0099924,575.7199871,230.1660715,615.3301596
390,431.6924904,781.5449772,189.6563232,346.5999923,569.2899873,242.0361672,621.3488135
391,407.2168659,733.4063373,198.4445626,335.1099925,523.7299883,208.7723033,605.6614285
392,443.5481151,699.4261209,186.3625687,364.7999918,617.4299862,257.1855463,629.9106838
393,437.5437402,622.970634,187.9505175,343.2299923,617.3099862,249.5932227,625.4942578
394,445.160615,458.7329214,185.9840339,351.4699921,686.9099846,259.1765811,631.144649
395,393.7031162,447.4061826,203.5564548,325.9999927,478.1699893,190.1466614,597.259571
396,427.6056154,540.8517777,190.9281957,341.8899924,567.9899873,236.6774197,618.5338112
397,514.5143635,501.2081919,186.7234874,393.5199912,1026.019977,327.7908761,701.2378509
398,445.1137401,421.9210203,185.995056,386.4299914,630.8599859,259.118684,631.1087961
399,419.9293656,413.4259662,193.6192858,366.2799918,478.9299893,226.3100798,613.5486514
400,393.5412412,353.9605875,203.6137998,374.2899916,434.2099903,189.9274414,597.155041
401,396.8524911,175.8476199,202.4494612,347.1399922,669.079985,194.4030299,599.3019524
402,386.3962414,184.6258424,206.203621,316.3499929,693.1899845,180.1926203,592.5998624
403,360.6287419,182.3604947,210.8879137,306.3199932,553.2099876,149.7408282,571.5166556
404,401.323741,194.2535704,200.7500166,313.239993,901.6299798,200.5737245,602.0737576
405,332.7424926,173.0159352,211.6230488,274.3799939,580.079987,121.1194438,544.3655413
406,342.0531174,515.3666154,211.70178,275.9099938,466.0199896,130.3513374,553.7548973
407,350.9268672,804.1984548,211.773026,259.5899942,836.4999813,139.1538412,562.6998931
408,301.3781183,815.5251936,213.2419115,245.5899945,412.7299908,88.13620673,514.6200298
409,412.8387408,781.5449772,196.2939113,252.4199944,776.1499827,216.5448294,609.1326521
410,375.0274916,690.9310668,210.1117748,225.349995,813.1399818,164.9157168,585.1392664
411,373.1068667,611.6438952,210.2093148,243.8399945,592.9099867,162.8975518,583.3161815
412,393.0643662,356.7922722,203.7828189,301.7699933,483.8299892,189.2815473,596.8471851
413,303.0443682,345.4655334,213.2375658,220.2199951,400.469991,89.80680247,516.281934
414,236.0274947,504.0398766,169.2536515,204.2299954,443.6899901,66.77384322,405.2811462
415,222.316245,512.5349307,156.8241328,192.1499957,393.7599912,65.49211223,379.1403778
416,291.4068685,376.6140651,209.3027204,228.0999949,361.8599919,82.10414806,500.7095889
417,340.4118674,492.7131378,211.7004639,269.589994,459.5399897,128.7114035,552.1123313
418,403.605616,407.7625968,199.8745006,251.0699944,811.2399819,203.7311153,603.4801166
419,363.3437419,353.9605875,210.6437689,267.139994,746.5199833,152.699973,573.9875108
420,318.0787429,345.4655334,212.5002646,246.5999945,471.6499895,105.5784782,530.5790075
421,386.2774914,390.7724886,206.2474352,263.6399941,567.4299873,180.0300562,592.5249266
422,485.5868641,288.8318394,183.5040635,272.3399939,1049.699977,302.0828007,669.0909276
423,642.8812356,291.6635241,220.8747506,353.6699921,1292.179971,422.006485,863.7559862
424,446.469365,300.1585782,185.6768,365.1999918,554.8099876,260.792565,632.146165
425,295.3187434,176.1307883,210.902884,282.5299937,310.9099931,84.41585939,506.2216274
426,323.9468678,195.9525812,212.0950109,290.4699935,382.3799915,111.8518569,536.0418786
427,303.5587432,143.0000774,213.2248026,269.609994,449.53999,90.3339406,516.7835458
428,289.3199935,247.2060743,208.4047216,262.1399941,363.8499919,80.91527192,497.7247152
429,324.5837427,362.4556416,212.0511693,256.9099943,513.8499885,112.5325735,536.634912
430,311.076868,325.6437405,212.9161841,246.9099945,485.1499892,98.16068398,523.9930521
431,264.2256191,259.09915,194.1456318,230.7799948,380.2599915,70.0799873,458.3712509
432,243.1768696,241.5427049,175.532254,232.7999948,272.2299939,67.64461558,418.7091235
433,232.2187448,225.1189337,165.9022367,226.3699949,243.5599946,66.31650811,398.1209815
434,220.5687451,209.5446678,154.951337,213.0699952,237.2399947,65.61740809,375.520082
435,214.8006202,171.6000928,150.3581274,202.9299955,267.679994,64.44249284,365.1587476
436,239.1587447,165.9367234,171.9924492,197.5199956,336.1299925,67.16629549,411.1511938
437,219.3706201,163.9545441,153.9368248,193.3599957,391.3799913,65.4337953,373.3074449
438,206.8281204,161.4060279,142.2244,197.8699956,217.4099951,64.60372033,349.0525204
439,195.8481206,158.8575117,131.2997669,189.9799958,202.2599955,64.54835372,327.1478875
440,187.5124958,166.2198919,122.2818458,181.7999959,193.7199957,65.23065,309.7943416
441,204.7606204,182.3604947,140.3123003,182.7699959,348.2099922,64.4483201,345.0729207
442,179.795621,214.6417003,113.6953971,173.3299961,195.3599956,66.1002239,293.4910181
443,173.0987461,251.1704329,107.5342333,164.9999963,219.9999951,65.5645128,280.6329795
444,160.1349964,239.8436941,94.052338,156.5499965,163.6099963,66.08265842,254.1873344
445,154.1599966,229.6496292,87.4956882,148.6299967,175.0399961,66.66430835,241.6556848
446,147.0993717,254.0021176,80.38271755,142.3999968,158.9399964,66.71665416,227.4820893
447,143.5662468,210.6773417,77.03364015,135.129997,174.3099961,66.53260664,220.5998869
448,138.2868719,171.0337559,71.92980886,130.0599971,163.4299963,66.35706305,210.2166808
449,136.343747,156.3089954,70.35613805,127.5099971,157.0699965,65.9876089,206.699885
450,141.2868718,151.211963,74.7851336,126.2299972,191.0099957,66.50173824,216.0720054
451,146.7474967,145.2654251,80.04916221,134.849997,188.3599958,66.69833451,226.7966589
452,147.4743717,141.0178981,80.73819369,71.81999839,299.4999933,66.73617801,228.2125654
453,109.1893726,138.7525503,55.74879676,71.81999839,161.4999964,53.4405758,164.9381693
454,167.7487463,129.1248223,102.0556852,128.5999971,299.3199933,65.69306103,269.8044315
455,181.5412459,131.3901701,115.5432355,139.4799969,304.4599932,65.9980104,297.0844815
456,142.8887468,142.7169089,76.39145255,130.6399971,200.4699955,66.49729426,219.2801994
457,167.5856213,145.5485936,101.8859395,125.1899972,294.9799934,65.69968172,269.4715608
458,139.3706219,143.8495828,72.85502017,121.8099973,257.9299942,66.51560172,212.2256421
459,120.0412473,137.9030449,62.85565317,71.5099984,136.129997,57.18559415,182.8969005
460,96.44124784,137.6198764,47.07926422,71.17999841,122.2699973,49.36198362,143.5205121
461,127.4106222,127.9921484,67.36235857,117.8699974,240.8999946,60.04826358,194.7729807
462,118.8587473,127.9921484,62.05291867,112.8799975,146.4099967,56.80582867,180.911666
463,152.2887466,154.3268162,85.4862541,108.8099976,347.8899922,66.8024925,237.7750007
464,152.8418716,169.901082,86.06687427,106.1099976,277.6399938,66.77499732,238.9087458
465,117.8237474,171.8832613,61.35118574,102.8699977,184.7999959,56.47256163,179.1749331
466,112.5162475,164.2377126,57.84458429,99.54999777,150.0999966,54.6716632,170.3608318
467,130.0956221,146.398099,68.28551352,96.82999784,404.019991,61.81010857,198.3811356
468,111.0524975,138.1862134,56.95411175,95.29999787,219.1499951,54.09838576,168.0066093
469,133.944372,136.2040341,69.4462055,97.12999783,259.2199942,64.49816651,203.3905775
470,96.88374783,130.2574962,47.41476282,93.8999979,107.8099976,49.46898501,144.2985107
471,96.61499784,118.6475889,47.21100152,93.7599979,123.8899972,49.40399633,143.8259994
472,95.18187287,109.019861,46.12440705,91.42999796,127.7999971,49.05746582,141.3062799
473,103.4981227,96.84361674,52.03146636,102.7899977,105.0999977,51.46665632,155.5295891
474,105.1293727,95.99411133,53.10667202,103.3099977,107.0199976,52.02270063,158.2360447
475,101.2924977,95.99411133,50.57380512,98.5299978,109.0999976,50.71869261,151.8663029
476,96.01312285,107.3208501,46.7546609,93.65999791,106.5199976,49.25846195,142.7677838
477,93.68812291,135.6376971,44.99181181,90.40999798,108.0799976,48.69631109,138.6799347
478,104.3499977,138.7525503,52.59296238,91.52999795,183.6299959,51.75703528,156.9429601
479,95.49874787,151.7782999,46.36465162,88.61999802,114.7899974,49.13409625,141.8633995
480,99.67874777,147.5307729,49.5033291,86.72999806,173.7699961,50.17541867,149.1820769
481,90.67187297,150.0792891,42.7039054,85.0099981,113.7699975,47.96796757,133.3757784
482,100.1306228,144.1327512,49.80298191,83.45999813,204.5399954,50.32764085,149.9336047
483,87.61374804,139.0357188,40.36560446,85.0799981,94.62999788,47.24814358,127.9793525
484,101.4618727,152.6278053,50.68614751,83.42999814,141.1199968,50.77572522,152.1480202
485,109.8106225,155.45949,56.15071923,96.77999784,132.449997,53.65990332,165.9613418
486,101.3018727,144.1327512,50.58000505,71.4999984,168.7999962,50.72186769,151.8818778
487,96.09624785,128.2753169,46.81768492,93.03999792,115.7599974,49.27856293,142.9139328
488,97.00374783,123.7446214,47.50573277,91.68999795,131.2799971,49.49801506,144.5094806
489,93.37499791,117.514915,44.75440502,88.06999803,114.5299974,48.62059289,138.1294029
490,89.324998,112.7010511,41.67037189,86.34999807,97.72999782,47.65462611,130.9953699
491,92.89312292,110.1525348,44.3890515,89.05999801,99.20999778,48.50407143,137.2821744
492,106.6212476,111.0020402,54.08775121,90.07999799,156.3999965,52.53349641,160.7089988
493,103.4156227,125.7268007,51.97707564,94.75999788,156.4999965,51.43854705,155.3926983
494,100.7499977,118.3644205,50.21390438,97.76999781,103.6799977,50.53609337,150.9639021
495,97.34374782,94.57826898,47.76340157,92.84999792,136.299997,49.58034626,145.1071494
496,91.70624795,88.34856264,43.48914027,89.96999799,93.63999791,48.21710768,135.1953882
497,91.11124796,84.38420406,43.03801253,89.73999799,94.67999788,48.07323543,134.1492605
498,89.95749799,75.32281302,42.15464473,88.48999802,95.14999787,47.80285326,132.1121427
499,89.648123,71.35845444,41.91675127,88.29999803,92.55999793,47.73137173,131.5648743
500,91.78374795,70.22578056,43.54791448,87.15999805,131.5199971,48.23583347,135.3316624
501,97.40312282,70.7921175,47.80838788,88.95999801,101.3499977,49.59473495,145.2115107
502,100.6131228,65.97825351,50.12307152,96.62999784,119.3599973,50.49005123,150.7361943
503,97.88249781,62.86340034,48.16841543,95.20999787,102.2999977,49.71408238,146.0509132
504,91.95812294,62.58023187,43.68012816,89.359998,94.76999788,48.27799479,135.6382511
505,86.71437306,68.80993821,39.67799187,84.73999811,90.44999798,47.03638119,126.3923649
506,82.94562315,82.1188563,36.84382707,81.79999817,84.02999812,46.10179608,119.7894502
507,80.3256232,82.96836171,34.92691547,79.16999823,81.40999818,45.39870774,115.2525387
508,78.39687325,80.70301395,33.51576567,77.37999827,79.72999822,44.88110758,111.9126389
509,77.29687327,96.84361674,32.71095425,76.45999829,77.96999826,44.58591902,110.0078275
510,75.41937331,88.34856264,31.33304209,74.84999833,76.32999829,44.08633123,106.7524154
511,74.09437334,81.55251936,30.34311712,73.47999836,74.53999833,43.75125623,104.4374905
512,75.49124831,91.18024734,31.38637379,73.92999835,79.22999823,44.10487452,106.8776221
513,73.38812336,88.91489958,29.81317595,72.41999838,74.52999833,43.57494741,103.2012993
514,73.99437335,87.7822257,30.26807711,71.5899984,91.39999796,43.72629624,104.2624505
515,88.49687302,72.49112832,41.04083434,82.70999815,104.4599977,47.45603868,129.5377074
516,85.71312308,66.82775892,38.91246378,80.4699982,96.76999784,46.8006593,124.6255869
517,87.99937303,66.26142198,40.66045567,76.71999829,135.269997,47.33891736,128.6598287
518,76.43124829,63.71290575,32.077609,73.66999835,86.15999807,44.35363929,108.5088573
519,85.94374808,73.05746526,39.0888001,80.3699982,96.99999783,46.85494798,125.0325482
520,85.68937308,79.2871716,38.89431983,74.88999833,132.299997,46.79505325,124.5836929
521,73.45437336,88.63173111,29.86287132,71.7999984,74.98999832,43.59150204,103.3172447
522,75.11562332,88.34856264,31.10767186,72.00999839,86.76999806,44.00795146,106.2232952
523,72.35874838,72.77429679,29.04074535,70.96999841,77.28999827,43.31800303,101.3994937
524,84.23312312,64.56241116,37.78582856,70.40999843,201.5899955,46.44729456,122.0189517
525,73.71062335,69.65944362,30.05516842,70.94999841,80.05999821,43.65545493,103.7657918
526,70.64999842,73.90697067,27.74046935,69.43999845,73.10999837,42.90952907,98.39046777
527,72.83124837,94.86143745,29.39529955,68.59999847,79.32999823,43.43594882,102.2265479
528,78.01624826,94.57826898,33.2372728,76.1499983,82.20999816,44.77897546,111.2535211
529,78.54499824,99.67530144,33.624129,75.49999831,84.46999811,44.92086925,112.1691272
530,76.70499829,76.17231843,32.27788821,75.15999832,81.07999819,44.42711008,108.9828865
531,81.76687317,82.68519324,35.98139644,79.60999822,83.60999813,45.78547674,117.7482696
532,79.75999822,105.6218393,34.51309353,74.80999833,85.40999809,45.24690469,114.2730917
533,75.55124831,117.2317466,31.43091455,71.25999841,83.63999813,44.12033376,106.9821629
534,76.37749829,100.8079753,32.03829482,70.87999842,86.57999806,44.33920347,108.4157931
535,78.23437325,114.4000619,33.39685664,74.94999832,85.92999808,44.83751662,111.6312299
536,78.05062326,122.895116,33.26241523,72.59999838,94.94999788,44.78820803,111.3130385
537,71.34812341,114.9663988,28.27267766,68.59999847,77.23999827,43.07544575,99.62080107
538,76.86499828,120.0634313,32.39497393,72.16999839,80.4999982,44.47002435,109.2599722
539,83.06999814,158.5743432,36.93483129,81.94999817,83.87999813,46.13516685,120.0048294
540,75.8756233,94.29510051,31.67108029,70.97999841,86.33999807,44.20454301,107.5467036
541,93.7493729,61.73072646,45.03826499,90.37999798,102.5999977,48.71110791,138.7876379
542,98.3824978,62.58023187,48.53992775,92.71999793,106.2399976,49.84257005,146.9224256
543,94.38999789,101.3743123,45.52399099,88.67999802,101.3399977,48.8660069,139.9139889
544,94.63437288,105.0555024,45.70926905,91.89999795,98.5299978,48.92510384,140.3436419
545,94.24562289,99.1089645,45.41453779,89.82999799,103.5099977,48.83108511,139.6601607
546,113.1918725,93.4455951,58.27142984,90.75999797,205.8499954,54.92044263,171.4633023
547,94.1387479,101.6574807,45.33348292,88.80999801,108.9799976,48.80526497,139.4722308
548,99.69874777,49.27131378,49.51649666,94.39999789,110.0299975,50.18225111,149.2152444
549,96.46312284,50.12081919,47.09585905,89.10999801,108.0399976,49.36726379,143.5589819
550,88.88937301,95.42777439,41.33926705,82.91999815,95.29999787,47.55010597,130.2286401
551,94.98437288,89.19806805,45.97465262,84.40999811,145.3199968,49.00972026,140.9590255
552,89.420623,110.4357033,41.74307108,86.99999806,92.91999792,47.67755192,131.1636941
553,90.93312297,88.63173111,42.90297478,87.68999804,99.53999778,48.03014818,133.8360978
554,86.03062308,61.44755799,39.15520683,73.28999836,91.95999794,46.87541625,125.1858299
555,77.53874827,40.77625968,32.88792461,71.24999841,90.24999798,44.65082366,110.4266729
556,80.3074982,35.96239569,34.91367251,78.41999825,84.34999811,45.3938257,115.2211707
557,77.05874828,75.60598149,32.53669828,75.39999831,78.40999825,44.52205,109.5954466
558,75.14374832,82.96836171,31.12854049,72.92999837,79.28999823,44.01520783,106.2722888
559,72.78187337,163.3882072,29.35824394,70.29999843,80.01999821,43.42362943,102.1401173
560,70.65874842,209.8278363,27.74716452,68.02999848,91.11999796,42.9115839,98.40591294
561,69.30562345,172.1664298,26.71562739,66.19999852,79.64999822,42.58999606,96.02125084
562,66.26999852,92.59608969,24.4002343,64.28999856,70.29999843,41.86976422,90.67023282
563,64.56499856,60.88122105,23.09426047,63.01999859,66.9999985,41.47073809,87.65925903
564,67.50374849,101.6574807,25.34200959,62.7999986,77.69999826,42.1617389,92.84575808
565,76.86249828,111.2852087,32.39313006,65.41999854,97.88999781,44.46936822,109.2556283
566,81.32624818,113.5505565,35.65901741,63.35999858,144.4799968,45.66723077,116.9852656
567,69.38249845,183.776337,26.77423537,66.9299985,75.9999983,42.60826308,96.15673382
568,72.43124838,268.4437096,29.09516007,66.71999851,88.42999802,43.33608831,101.5264084
569,84.22499812,162.5387018,37.77986854,71.4499984,117.4799974,46.44512957,122.0048667
570,92.76562293,114.9663988,44.292382,90.07999799,106.7899976,48.47324092,137.0580049
571,107.3018726,191.7050542,54.53367293,89.439998,139.3099969,52.76819967,161.8355455
572,126.6481222,175.5644514,67.09689617,86.42999807,247.0299945,59.551226,193.7450183
573,113.5499975,122.0456106,58.50205749,85.1399981,150.7899966,55.04793997,172.052055
574,99.86937277,123.1782845,49.62951422,80.3199982,123.9899972,50.23985855,149.498887
575,92.33374794,68.80993821,43.96492034,80.07999821,122.2199973,48.36882759,136.2986683
576,80.5449982,130.8238331,35.08741438,77.33999827,85.51999809,45.45758382,115.6324126
577,114.2799974,125.4436322,58.97447199,88.77999802,134.929997,55.30552546,173.2544694
578,115.4074974,140.7347296,59.71295208,112.6999975,124.7899972,55.69454534,175.1204495
579,112.7943725,195.3862443,58.01864147,110.3899975,114.9599974,54.77573101,170.813014
580,113.9206225,160.5565225,58.74189764,109.9499975,122.2199973,55.17872481,172.6625201
581,119.0818723,154.6099846,62.2042942,109.2699976,125.5399972,56.87757813,181.2861665
582,120.5181223,108.7366925,63.17923516,119.6499973,121.6599973,57.33888715,183.6973575
583,117.2374974,107.3208501,60.95370501,115.9999974,118.7299973,56.28379237,178.1912024
584,116.9337474,188.3070326,60.74776739,112.2299975,138.0999969,56.18598,177.6815148
585,121.0231223,256.8338023,63.52191389,107.4899976,158.2899965,57.50120841,184.5450362
586,106.7962476,278.6377745,54.20241386,102.8299977,138.9399969,52.59383376,160.9986615
587,169.2037462,211.2436786,103.56942,101.4399977,358.709992,65.63432624,272.7731662
588,189.9781208,203.8812984,124.9811065,116.7699974,362.4299919,64.99701423,314.9592273
589,99.58749777,175.2812829,49.43655223,87.99999803,188.1199958,50.15094555,149.02405
590,108.3037476,66.54459045,55.19004941,90.30999798,142.6199968,53.11369817,163.493797
591,91.38624796,56.633694,43.24651718,85.43999809,114.6499974,48.13973078,134.6327651
592,120.9606223,101.3743123,63.47950488,87.61999804,157.8599965,57.48111741,184.4401272
593,149.9056216,107.6040186,83.09108794,132.599997,345.3899923,66.81453371,232.9967096
594,139.9062469,109.5861979,73.35570961,135.719997,169.7499962,66.55053726,213.2619565
595,135.908122,114.4000619,70.07815242,71.6599984,157.9199965,65.82996954,205.9862744
596,113.1899975,98.82579603,58.270244,71.7199984,326.1499927,54.91975347,171.4602415
597,129.9624971,74.19013914,68.23988974,126.2799972,142.3799968,61.72260735,198.2023868
598,148.1581217,75.88914996,81.38631731,121.0099973,314.419993,66.77180438,229.544439
599,132.574997,111.8515457,69.03623581,115.9299974,198.3599956,63.53876123,201.6112328
600,138.8568719,209.8278363,72.4164328,112.4999975,257.5399942,66.4404391,211.2733047
601,121.2593723,413.4259662,63.68220717,111.1699975,139.0899969,57.57716512,184.9415795
602,109.7868725,535.1884083,56.13533765,102.3499977,135.909997,53.6515349,165.9222102
603,103.2574977,433.2477591,51.87284559,98.4099978,122.1199973,51.3846521,155.1303433
604,108.2481226,336.9704793,55.15362784,97.29999783,138.6599969,53.09449474,163.4017504
605,98.6124978,209.2614993,48.71106148,95.02999788,109.2099976,49.90143632,147.3235593
606,106.4649976,211.2436786,53.98539931,92.49999793,155.3399965,52.47959831,160.4503969
607,150.6168716,222.8535859,83.80561829,109.9399975,312.729993,66.81125335,234.4224899
608,205.6887454,219.1723958,141.1706799,108.7799976,453.3299899,64.51806548,346.8594253
609,221.71937,210.9605101,156.2243611,106.3099976,655.5699853,65.49500898,377.9437311
610,143.2637468,211.2436786,76.74690127,108.5699976,183.3299959,66.51684552,220.0106481
611,199.0762456,108.1703555,134.7644734,174.8999961,216.6699952,64.31177211,333.840719
612,210.1099953,72.77429679,145.5233091,207.3899954,212.9599952,64.58668619,355.6333044
613,193.0912457,131.3901701,128.3347559,189.3699958,196.9299956,64.75648979,321.4260016
614,183.4343709,144.9822566,117.6886362,178.879996,193.3899957,65.74573472,301.1230071
615,173.9124961,132.8060124,108.3645436,169.1699962,181.2999959,65.5479525,282.2770397
616,164.2881213,106.7545132,98.45529318,160.6799964,167.7299963,65.83282815,262.7434145
617,157.0437465,122.6119475,90.63165814,153.4799966,160.3599964,66.41208835,247.6754046
618,149.6668717,143.2832458,82.85123408,145.9099967,155.7099965,66.81563758,232.5181057
619,144.4656218,169.3347451,77.88615912,140.3899969,150.3599966,66.57946265,222.3517809
620,139.6468719,119.7802628,73.09087783,134.149997,147.1499967,66.55599405,212.7377497
621,134.076872,139.3188872,69.48585898,129.8299971,141.0499968,64.59101303,203.562731
622,141.0956218,153.4773107,74.58713353,131.5499971,153.6299966,66.50848832,215.6827554
623,127.9818721,136.4872025,67.56027639,123.6699972,131.3899971,60.42159575,195.5421485
624,132.806872,57.76636788,69.10565168,131.2799971,134.789997,63.70122035,201.9125237
625,128.8718721,165.087218,67.86586523,127.2199972,130.5699971,61.00600689,196.7377374
626,125.7068722,157.7248378,66.73656702,123.9499972,126.7599972,58.97030517,192.4434392
627,119.5899973,147.2476044,62.54927605,71.94999839,128.1099971,57.04072127,182.1392734
628,94.99562288,134.7881917,45.98318994,71.7399984,120.9499973,49.01243294,140.9788128
629,114.9612474,141.584235,59.41533506,111.7299975,120.1299973,55.54591237,174.3765825
630,111.6137475,69.09310668,57.29585826,108.2799976,121.5099973,54.31788924,168.9096058
631,108.9224976,79.2871716,55.57944179,106.1299976,112.3299975,53.34305578,164.5019394
632,108.3756226,176.4139568,55.23624212,104.7599977,114.3799974,53.13938046,163.6118647
633,109.6974975,179.8119785,56.07754022,105.2399976,115.5499974,53.61995733,165.7750378
634,109.6137475,172.7327667,56.02334827,99.81999777,121.5699973,53.59039928,165.6370958
635,100.8349977,148.9466152,50.27026922,97.37999782,105.6299976,50.56472853,151.105267
